id,artistId,produced,acquired,kind,imageCount
NG.K&H.B.09811,1003,,,Grafikk,0
NG.K&H.B.09812,1003,,,Grafikk,0
NG.K&H.B.09813,1003,,,Grafikk,0
NG.K&H.B.09814,2318,,2012,Akvarell,0
NG.K&H.B.09815,2318,,2012,Akvarell,0
NG.K&H.B.09816,2249,,2012,Tegning,0
NG.K&H.B.09817,1593,1907,,Grafikk,1
NG.K&H.B.09818,1593,1907,,Grafikk,1
NG.K&H.B.09819,1593,1908,,Grafikk,1
NG.K&H.B.09820,1593,1906,,Grafikk,1
NG.K&H.B.09821,2252,,2012,Grafikk,1
NG.K&H.B.09823,2252,,2012,Grafikk,1
NG.K&H.B.09824,2256,1951,2012,Grafikk,0
NG.K&H.B.09826,2289,1956,2012,Tegning,0
NG.K&H.B.09827,2249,,2012,Akvarell,0
NG.K&H.B.09828,2198,1951,2012,Grafikk,0
NG.K&H.B.09829,2460,1952,2012,Grafikk,0
NG.K&H.B.09830,2252,1978,2012,Grafikk,0
NG.K&H.B.09831,2291,1961,2012,Grafikk,0
NG.K&H.B.09832,671,1952,2012,Grafikk,0
NG.K&H.B.09833-004,2257,1967,1998,Tegning,1
NG.K&H.B.09833-005,2257,1967,1998,Tegning,1
NG.K&H.B.09833-006,2257,1967,1998,Tegning,1
NG.K&H.B.09833-007,2257,1967,1998,Tegning,1
NG.K&H.B.09833-008,2257,1967,1998,Tegning,1
NG.K&H.B.09834,2202,1967,2012,Grafikk,0
NG.K&H.B.09835,1002,1841,,Tegning,1
NG.K&H.B.09836,2458,1970,2012,Grafikk,0
NG.K&H.B.09837,2458,1970,2012,Grafikk,0
NG.K&H.B.09838,2458,1970,2012,Grafikk,0
NG.K&H.B.09838VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09839,2458,1970,2012,Grafikk,0
NG.K&H.B.09840,2458,1970,2012,Grafikk,0
NG.K&H.B.09840VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09841,2458,1970,2012,Grafikk,0
NG.K&H.B.09841VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09842,2458,1970,2012,Grafikk,0
NG.K&H.B.09842VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09843,2458,1970,2012,Grafikk,0
NG.K&H.B.09843VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09844,2458,1970,2012,Grafikk,0
NG.K&H.B.09844VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09845,2458,1970,2012,Grafikk,0
NG.K&H.B.09845VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09846,2458,1970,2012,Grafikk,0
NG.K&H.B.09846VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09847,2458,1970,2012,Grafikk,0
NG.K&H.B.09848,2458,1970,2012,Grafikk,0
NG.K&H.B.09848VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09849,2458,1970,2012,Grafikk,0
NG.K&H.B.09849VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09850,2458,1970,2012,Grafikk,0
NG.K&H.B.09851,2458,1970,2012,Grafikk,0
NG.K&H.B.09852,2458,1970,2012,Grafikk,0
NG.K&H.B.09852VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09853,2458,1970,2012,Grafikk,0
NG.K&H.B.09854,2458,1970,2012,Grafikk,0
NG.K&H.B.09855,2458,1970,2012,Grafikk,0
NG.K&H.B.09856,2458,1970,2012,Grafikk,0
NG.K&H.B.09856VERSO,2458,1970,2012,Grafikk,0
NG.K&H.B.09857,2458,1970,2012,Grafikk,0
NG.K&H.B.09860,1002,1825,1990,Tegning,0
NG.K&H.B.09861,1002,1825,1990,Tegning,0
NG.K&H.B.09862,1002,1825,1990,Tegning,0
NG.K&H.B.09863,1002,1825,1990,Tegning,0
NG.K&H.B.09864,1002,1825,1990,Tegning,0
NG.K&H.B.09864VERSO,1002,1825,1990,Tegning,0
NG.K&H.B.09865,1002,1825,1990,Tegning,0
NG.K&H.B.09866,1002,1825,1990,Tegning,0
NG.K&H.B.09867,1002,1825,1990,Tegning,0
NG.K&H.B.09868,1002,1825,1990,Tegning,0
NG.K&H.B.09869,1002,1825,1990,Tegning,0
NG.K&H.B.09870,1002,1825,1990,Tegning,0
NG.K&H.B.09871,1002,1825,1990,Tegning,0
NG.K&H.B.09872,1002,1825,1990,Tegning,0
NG.K&H.B.09872VERSO,1002,1825,1990,Tegning,0
NG.K&H.B.09873,1002,1825,1990,Tegning,0
NG.K&H.B.09873VERSO,1002,1825,1990,Tegning,0
NG.K&H.B.09874,1002,1825,1990,Tegning,0
NG.K&H.B.09875,2272,1848,1882,Tegning,0
NG.K&H.B.09875,2272,1848,1887,Tegning,0
NG.K&H.B.09876,2272,1846,1887,Tegning,0
NG.K&H.B.09876,2272,1846,1882,Tegning,0
NG.K&H.B.09876VERSO,2272,1846,1882,Tegning,0
NG.K&H.B.09876VERSO,2272,1846,1887,Tegning,0
NG.K&H.B.09877,2272,1842,1882,Tegning,0
NG.K&H.B.09877,2272,1842,1887,Tegning,0
NG.K&H.B.09878,2272,1846,1887,Tegning,0
NG.K&H.B.09878,2272,1846,1882,Tegning,0
NG.K&H.B.09878VERSO,2272,1846,1887,Tegning,0
NG.K&H.B.09878VERSO,2272,1846,1882,Tegning,0
NG.K&H.B.09879,2272,1846,1882,Tegning,0
NG.K&H.B.09879,2272,1846,1887,Tegning,0
NG.K&H.B.09880,2272,1846,1887,Tegning,0
NG.K&H.B.09880,2272,1846,1882,Tegning,0
NG.K&H.B.09881,2272,1846,1887,Tegning,0
NG.K&H.B.09881,2272,1846,1882,Tegning,0
NG.K&H.B.09882,2272,1845,1882,Tegning,0
NG.K&H.B.09882,2272,1845,1887,Tegning,0
NG.K&H.B.09883,2272,1847,1882,Tegning,0
NG.K&H.B.09883,2272,1847,1887,Tegning,0
NG.K&H.B.09883VERSO,2272,1847,1882,Tegning,0
NG.K&H.B.09883VERSO,2272,1847,1887,Tegning,0
NG.K&H.B.09884,2272,1847,1882,Tegning,0
NG.K&H.B.09884,2272,1847,1887,Tegning,0
NG.K&H.B.09884VERSO,2272,1847,1887,Tegning,0
NG.K&H.B.09884VERSO,2272,1847,1882,Tegning,0
NG.K&H.B.09885,2272,1838,1882,Tegning,0
NG.K&H.B.09885,2272,1838,1887,Tegning,0
NG.K&H.B.09886,2272,1850,1887,Tegning,0
NG.K&H.B.09886,2272,1850,1882,Tegning,0
NG.K&H.B.09887,2272,1842,1882,Tegning,0
NG.K&H.B.09887,2272,1842,1887,Tegning,0
NG.K&H.B.09887VERSO,2272,1842,1887,Tegning,0
NG.K&H.B.09887VERSO,2272,1842,1882,Tegning,0
NG.K&H.B.09888,2272,1842,1887,Tegning,0
NG.K&H.B.09888,2272,1842,1882,Tegning,0
NG.K&H.B.09888VERSO,2272,1842,1882,Tegning,0
NG.K&H.B.09888VERSO,2272,1842,1887,Tegning,0
NG.K&H.B.09889,2272,1846,1887,Tegning,0
NG.K&H.B.09889,2272,1846,1882,Tegning,0
NG.K&H.B.09889VERSO,2272,1847,1882,Tegning,0
NG.K&H.B.09889VERSO,2272,1847,1887,Tegning,0
NG.K&H.B.09890,2272,1846,1882,Tegning,0
NG.K&H.B.09890,2272,1846,1887,Tegning,0
NG.K&H.B.09891,2272,1842,1882,Tegning,0
NG.K&H.B.09891,2272,1842,1887,Tegning,0
NG.K&H.B.09892,2272,1873,1887,Tegning,0
NG.K&H.B.09892,2272,1873,1882,Tegning,0
NG.K&H.B.09893,2272,1873,1882,Tegning,0
NG.K&H.B.09893,2272,1873,1887,Tegning,0
NG.K&H.B.09894,2272,1873,1887,Tegning,0
NG.K&H.B.09894,2272,1873,1882,Tegning,0
NG.K&H.B.09895,2272,1873,1882,Tegning,0
NG.K&H.B.09895,2272,1873,1887,Tegning,0
NG.K&H.B.09896,2272,1873,1882,Tegning,0
NG.K&H.B.09896,2272,1873,1887,Tegning,0
NG.K&H.B.09897,2272,1873,1887,Tegning,0
NG.K&H.B.09897,2272,1873,1882,Tegning,0
NG.K&H.B.09898,2272,1856,1887,Tegning,0
NG.K&H.B.09898,2272,1856,1882,Tegning,0
NG.K&H.B.11081,1056,,,Grafikk,0
NG.K&H.B.15000,1021,1575,,Tegning,1
NG.K&H.B.15001,2466,1595,,Tegning,1
NG.K&H.B.15002,2467,1585,1902,Tegning,2
NG.K&H.B.15003,1072,1645,,Tegning,1
NG.K&H.B.15005,2468,1616,,Tegning,1
NG.K&H.B.15006,2468,1616,1903,Tegning,1
NG.K&H.B.15013,1741,1589,1914,Tegning,1
NG.K&H.B.15015,2469,,,Tegning,0
NG.K&H.B.15016,2470,1489,,Tegning,1
NG.K&H.B.15017,2471,1617,,Tegning,1
NG.K&H.B.15019,1004,1649,1903,Tegning,1
NG.K&H.B.15020,2472,1722,,Tegning,2
NG.K&H.B.15021,2472,1700,1903,Tegning,1
NG.K&H.B.15022,2473,1600,1903,Tegning,1
NG.K&H.B.15023,1065,1674,1903,Tegning,1
NG.K&H.B.15024,1065,1674,,Tegning,1
NG.K&H.B.15025,1065,1674,,Tegning,1
NG.K&H.B.15027,1018,1600,,Tegning,1
NG.K&H.B.15028,2474,1620,,Tegning,1
NG.K&H.B.15029,995,1590,1903,Tegning,1
NG.K&H.B.15030,2475,1600,,Tegning,1
NG.K&H.B.15031,1063,1756,,Tegning,1
NG.K&H.B.15032,2476,1630,1903,Tegning,1
NG.K&H.B.15033,2477,1571,,Tegning,1
NG.K&H.B.15033,2478,1571,,Tegning,1
NG.K&H.B.15033VERSO,2478,1571,,Tegning,0
NG.K&H.B.15033VERSO,2477,1571,,Tegning,0
NG.K&H.B.15035,2479,1620,1893,Tegning,2
NG.K&H.B.15036,2479,1620,1893,Tegning,1
NG.K&H.B.15037,2479,1620,1893,Tegning,1
NG.K&H.B.15038,2480,1715,1903,Tegning,1
NG.K&H.B.15039,2481,1570,,Tegning,1
NG.K&H.B.15040,2482,1619,1903,Tegning,1
NG.K&H.B.15040VERSO,2482,1620,1902,Tegning,0
NG.K&H.B.15041,1021,1635,,Tegning,1
NG.K&H.B.15043,2483,1567,1903,Tegning,1
NG.K&H.B.15044,2483,1572,1903,Tegning,1
NG.K&H.B.15045,2483,1572,1903,Tegning,1
NG.K&H.B.15046,2483,1585,,Tegning,1
NG.K&H.B.15047,2483,1572,,Tegning,1
NG.K&H.B.15048,2483,1567,1912,Tegning,1
NG.K&H.B.15049,2484,1802,1914,Tegning,1
NG.K&H.B.15051,2485,1680,1893,Tegning,1
NG.K&H.B.15051,1095,1680,1893,Tegning,1
NG.K&H.B.15052,1095,1650,1903,Tegning,1
NG.K&H.B.15053,1097,1743,1894,Tegning,1
NG.K&H.B.15054,2486,1645,1903,Tegning,1
NG.K&H.B.15054,1097,1645,1903,Tegning,1
NG.K&H.B.15055,1739,1700,1903,Tegning,2
NG.K&H.B.15056,1088,1655,1903,Tegning,1
NG.K&H.B.15056VERSO,1088,,1903,Tegning,0
NG.K&H.B.15057,1088,1693,1903,Tegning,1
NG.K&H.B.15061,2487,1767,,Tegning,1
NG.K&H.B.15061,2488,1767,,Tegning,1
NG.K&H.B.15062,2487,1767,,Tegning,1
NG.K&H.B.15063,2466,1574,1903,Tegning,1
NG.K&H.B.15063,2489,1574,1903,Tegning,1
NG.K&H.B.15064,2490,1605,1903,Tegning,1
NG.K&H.B.15067,2491,1660,1903,Tegning,1
NG.K&H.B.15068,2491,1660,1903,Tegning,1
NG.K&H.B.15069,2492,1738,1894,Tegning,1
NG.K&H.B.15069,2493,1738,1894,Tegning,1
NG.K&H.B.15069,1504,1738,1894,Tegning,1
NG.K&H.B.15069VERSO,2493,,1894,Tegning,0
NG.K&H.B.15070,2494,1574,1903,Tegning,1
NG.K&H.B.15070,1748,1574,1903,Tegning,1
NG.K&H.B.15070,2495,1574,1903,Tegning,1
NG.K&H.B.15071,2496,1705,1893,Tegning,1
NG.K&H.B.15071,2497,1705,1893,Tegning,1
NG.K&H.B.15071,2498,1705,1893,Tegning,1
NG.K&H.B.15072,2499,1674,,Tegning,1
NG.K&H.B.15073,2500,1615,1903,Tegning,1
NG.K&H.B.15073,1749,1615,1903,Tegning,1
NG.K&H.B.15075,2501,1700,1903,Tegning,1
NG.K&H.B.15076,2501,1700,1903,Tegning,1
NG.K&H.B.15077,2502,1715,1903,Tegning,1
NG.K&H.B.15078,1170,1765,,Tegning,1
NG.K&H.B.15078VERSO,1170,1765,,Tegning,0
NG.K&H.B.15079,1501,1600,1903,Tegning,1
NG.K&H.B.15080,1037,1680,1903,Tegning,1
NG.K&H.B.15081,1037,1694,1912,Tegning,1
NG.K&H.B.15082,1037,1681,1903,Tegning,1
NG.K&H.B.15083,2503,1600,1912,Tegning,1
NG.K&H.B.15084,1741,1599,1903,Tegning,1
NG.K&H.B.15085,1741,1599,1903,Tegning,1
NG.K&H.B.15086,2504,1737,1893,Tegning,1
NG.K&H.B.15087,2504,1737,1903,Tegning,1
NG.K&H.B.15088,2505,1705,,Tegning,1
NG.K&H.B.15088,2504,1705,,Tegning,1
NG.K&H.B.15088,2506,1705,,Tegning,1
NG.K&H.B.15088VERSO,2504,,,Tegning,0
NG.K&H.B.15088VERSO,2505,,,Tegning,0
NG.K&H.B.15089,2507,1723,1894,Tegning,1
NG.K&H.B.15090,2491,1662,1894,Tegning,1
NG.K&H.B.15090,2508,1662,1894,Tegning,1
NG.K&H.B.15091,2509,1674,1903,Tegning,1
NG.K&H.B.15091,2508,1674,1903,Tegning,1
NG.K&H.B.15091,2510,1674,1903,Tegning,1
NG.K&H.B.15092,1377,1818,1894,Tegning,1
NG.K&H.B.15092VERSO,1377,1817,1894,Tegning,0
NG.K&H.B.15093,1377,1817,1903,Tegning,2
NG.K&H.B.15094,1377,1817,,Tegning,1
NG.K&H.B.15095,1174,1755,1903,Tegning,1
NG.K&H.B.15096,1755,1607,,Tegning,1
NG.K&H.B.15096,2471,1607,,Tegning,1
NG.K&H.B.15097,2511,1524,1912,Tegning,1
NG.K&H.B.15100,1004,1620,1903,Tegning,1
NG.K&H.B.15101,1754,1774,1498,Tegning,0
NG.K&H.B.15101,1826,1774,1498,Tegning,0
NG.K&H.B.15102,2472,1596,1903,Tegning,1
NG.K&H.B.15102,2512,1596,1903,Tegning,1
NG.K&H.B.15103,1065,1652,1903,Tegning,1
NG.K&H.B.15105,2513,1540,1903,Tegning,1
NG.K&H.B.15106,2514,1625,1903,Tegning,1
NG.K&H.B.15106,2511,1625,1903,Tegning,1
NG.K&H.B.15106VERSO,2514,1625,1903,Tegning,0
NG.K&H.B.15106VERSO,2511,1625,1903,Tegning,0
NG.K&H.B.15107,2511,1520,,Tegning,1
NG.K&H.B.15108,2515,1600,1903,Tegning,1
NG.K&H.B.15108,2511,1600,1903,Tegning,1
NG.K&H.B.15109,2516,1560,1903,Tegning,1
NG.K&H.B.15110,2517,1682,1896,Tegning,1
NG.K&H.B.15110,2499,1682,1896,Tegning,1
NG.K&H.B.15111,2517,1713,1893,Tegning,1
NG.K&H.B.15115,1504,1745,1903,Tegning,1
NG.K&H.B.15116,2518,1567,1903,Tegning,1
NG.K&H.B.15118,2488,1713,,Tegning,2
NG.K&H.B.15118VERSO,2488,1713,,Tegning,1
NG.K&H.B.15120,1506,1640,1903,Tegning,1
NG.K&H.B.15121,995,1595,1903,Tegning,0
NG.K&H.B.15121VERSO,995,,1903,Tegning,0
NG.K&H.B.15122,2519,1604,1903,Tegning,1
NG.K&H.B.15123,2520,1569,1903,Tegning,0
NG.K&H.B.15124,2520,1608,1903,Tegning,0
NG.K&H.B.15124,2521,1608,1903,Tegning,0
NG.K&H.B.15125,2522,1574,1903,Tegning,1
NG.K&H.B.15126,1029,1610,1903,Tegning,1
NG.K&H.B.15126,2523,1610,1903,Tegning,1
NG.K&H.B.15127,2476,1630,1893,Tegning,1
NG.K&H.B.15128,2524,1578,1912,Tegning,1
NG.K&H.B.15128,1021,1578,1912,Tegning,1
NG.K&H.B.15128,2525,1578,1912,Tegning,1
NG.K&H.B.15130,2526,1590,1896,Tegning,1
NG.K&H.B.15131,1021,1529,1914,Tegning,2
NG.K&H.B.15132,1021,1540,1912,Tegning,2
NG.K&H.B.15132VERSO,1021,1540,1914,Tegning,1
NG.K&H.B.15133,1021,1540,1912,Tegning,1
NG.K&H.B.15134,1021,1540,,Tegning,1
NG.K&H.B.15135,1021,1550,,Tegning,1
NG.K&H.B.15136,1021,1570,1903,Tegning,1
NG.K&H.B.15136,2527,1570,1903,Tegning,1
NG.K&H.B.15137,1021,1570,1903,Tegning,1
NG.K&H.B.15137,2527,1570,1903,Tegning,1
NG.K&H.B.15138,2466,1705,1912,Tegning,2
NG.K&H.B.15138,2528,1705,1912,Tegning,2
NG.K&H.B.15138,2529,1705,1912,Tegning,2
NG.K&H.B.15138VERSO,2528,1705,1912,Tegning,0
NG.K&H.B.15138VERSO,2466,1705,1912,Tegning,0
NG.K&H.B.15138VERSO,2529,1705,1912,Tegning,0
NG.K&H.B.15139,2467,1580,1893,Tegning,1
NG.K&H.B.15140,2467,1580,1893,Tegning,1
NG.K&H.B.15141,2481,1555,,Tegning,2
NG.K&H.B.15142,2530,1593,1903,Tegning,1
NG.K&H.B.15142,2531,1593,1903,Tegning,1
NG.K&H.B.15142,1502,1593,1903,Tegning,1
NG.K&H.B.15143,1019,1738,1893,Tegning,1
NG.K&H.B.15144,1502,1565,,Tegning,1
NG.K&H.B.15145,1072,1649,,Tegning,1
NG.K&H.B.15147,2532,1650,1912,Tegning,1
NG.K&H.B.15148,2532,1650,1903,Tegning,1
NG.K&H.B.15149,2528,1745,1894,Tegning,1
NG.K&H.B.15150,2533,1595,,Tegning,2
NG.K&H.B.15150VERSO,2533,1595,,Tegning,1
NG.K&H.B.15151,2483,1567,,Tegning,1
NG.K&H.B.15152,2483,1567,1903,Tegning,1
NG.K&H.B.15153,2483,1567,1894,Tegning,1
NG.K&H.B.15154,2483,1567,1903,Tegning,1
NG.K&H.B.15155,2483,1567,1912,Tegning,1
NG.K&H.B.15156,2483,1567,1912,Tegning,1
NG.K&H.B.15157,2483,1567,1912,Tegning,1
NG.K&H.B.15158,2483,1567,1912,Tegning,1
NG.K&H.B.15159,2483,1577,1912,Tegning,1
NG.K&H.B.15160,2483,1580,1893,Tegning,1
NG.K&H.B.15161,2534,1545,1903,Tegning,1
NG.K&H.B.15162,2484,1817,1903,Tegning,1
NG.K&H.B.15163,2484,1817,,Tegning,1
NG.K&H.B.15164,1096,1567,1912,Tegning,1
NG.K&H.B.15164,2483,1567,1912,Tegning,1
NG.K&H.B.15165,1096,1636,1903,Tegning,1
NG.K&H.B.15174,2535,1772,1894,Tegning,1
NG.K&H.B.15176,1506,1640,1903,Tegning,1
NG.K&H.B.15176,2536,1640,1903,Tegning,1
NG.K&H.B.15177,1097,1600,1914,Tegning,1
NG.K&H.B.15177VERSO,1097,1600,1914,Tegning,0
NG.K&H.B.15178,1097,,1912,Tegning,2
NG.K&H.B.15178VERSO,1097,,1914,Tegning,1
NG.K&H.B.15179,2491,1667,1914,Tegning,1
NG.K&H.B.15179,1097,1667,1914,Tegning,1
NG.K&H.B.15180,1097,1594,1912,Tegning,1
NG.K&H.B.15181,1097,1653,1912,Tegning,1
NG.K&H.B.15181,1010,1653,1912,Tegning,1
NG.K&H.B.15181,2537,1653,1912,Tegning,1
NG.K&H.B.15182,1095,1588,1903,Tegning,1
NG.K&H.B.15183,1097,1590,1914,Tegning,1
NG.K&H.B.15183,1095,1590,1914,Tegning,1
NG.K&H.B.15184,1095,1588,1893,Tegning,1
NG.K&H.B.15185,1095,1588,1893,Tegning,1
NG.K&H.B.15186,1739,1600,1912,Tegning,1
NG.K&H.B.15187,1739,1735,1912,Tegning,1
NG.K&H.B.15187,1799,1735,1912,Tegning,1
NG.K&H.B.15188,1739,1597,1912,Tegning,3
NG.K&H.B.15188VERSO,1739,1597,1914,Tegning,1
NG.K&H.B.15189,1095,1600,1912,Tegning,1
NG.K&H.B.15189,1739,1600,1912,Tegning,1
NG.K&H.B.15189,2538,1600,1912,Tegning,1
NG.K&H.B.15190,1739,1593,,Tegning,1
NG.K&H.B.15191,1739,1597,1893,Tegning,1
NG.K&H.B.15192,1739,1597,1903,Tegning,1
NG.K&H.B.15193,2539,1750,1903,Tegning,1
NG.K&H.B.15194,2540,1604,1914,Tegning,1
NG.K&H.B.15196,1088,1652,1903,Tegning,4
NG.K&H.B.15197,1088,1652,1903,Tegning,2
NG.K&H.B.15198,2509,1684,1893,Tegning,1
NG.K&H.B.15199,2509,1684,1903,Tegning,1
NG.K&H.B.15200,2509,1684,1903,Tegning,1
NG.K&H.B.15201,2509,1684,1903,Tegning,1
NG.K&H.B.15202,2541,1530,1903,Tegning,1
NG.K&H.B.15203,2541,1530,1912,Tegning,1
NG.K&H.B.15206,2542,1574,1903,Tegning,1
NG.K&H.B.15206VERSO,2542,1574,1903,Tegning,0
NG.K&H.B.15207,2543,1774,1893,Tegning,1
NG.K&H.B.15207,2544,1774,1893,Tegning,1
NG.K&H.B.15208,2544,1774,1912,Tegning,1
NG.K&H.B.15208,2543,1774,1912,Tegning,1
NG.K&H.B.15209,2474,1620,1903,Tegning,1
NG.K&H.B.15210,2545,1723,1914,Tegning,2
NG.K&H.B.15211,2546,1625,1903,Tegning,1
NG.K&H.B.15212,2547,1694,1903,Tegning,1
NG.K&H.B.15213,2548,1663,1912,Tegning,1
NG.K&H.B.15218,2549,1652,1894,Tegning,1
NG.K&H.B.15218,2550,1652,1894,Tegning,1
NG.K&H.B.15219,1013,1550,1912,Tegning,1
NG.K&H.B.15220,1013,1523,1912,Tegning,2
NG.K&H.B.15221,1013,,,Tegning,0
NG.K&H.B.15222,1528,1674,1903,Tegning,1
NG.K&H.B.15223,2551,1576,1912,Tegning,1
NG.K&H.B.15224,2551,1594,1912,Tegning,1
NG.K&H.B.15225,2552,1520,1912,Tegning,2
NG.K&H.B.15226,2553,1699,1903,Tegning,1
NG.K&H.B.15227,2498,1652,1894,Tegning,1
NG.K&H.B.15227,2554,1652,1894,Tegning,1
NG.K&H.B.15228,2555,1700,1894,Tegning,1
NG.K&H.B.15229,2556,1620,1903,Tegning,1
NG.K&H.B.15230,2557,1660,1893,Tegning,1
NG.K&H.B.15230,2499,1660,1893,Tegning,1
NG.K&H.B.15231,2499,1674,1893,Tegning,1
NG.K&H.B.15231VERSO,2499,1674,1893,Tegning,0
NG.K&H.B.15232,2499,1674,1893,Tegning,1
NG.K&H.B.15233,2499,1599,1912,Tegning,1
NG.K&H.B.15233,1741,1599,1912,Tegning,1
NG.K&H.B.15234,1010,1650,1888,Tegning,1
NG.K&H.B.15234,2499,1650,1888,Tegning,1
NG.K&H.B.15235,1749,1638,1894,Tegning,1
NG.K&H.B.15242,1028,1624,,Tegning,1
NG.K&H.B.15242VERSO,1028,1624,,Tegning,0
NG.K&H.B.15248,2558,1623,1903,Tegning,1
NG.K&H.B.15249,2518,1600,1893,Tegning,1
NG.K&H.B.15249,2558,1600,1893,Tegning,1
NG.K&H.B.15250,2558,1630,1912,Tegning,1
NG.K&H.B.15251,2559,1669,,Tegning,1
NG.K&H.B.15253,2560,1613,1912,Tegning,1
NG.K&H.B.15254,2560,1613,1903,Tegning,1
NG.K&H.B.15255,2502,1708,1903,Tegning,1
NG.K&H.B.15256,2502,1708,1903,Tegning,1
NG.K&H.B.15257,1037,1674,1903,Tegning,0
NG.K&H.B.15258,1037,1700,,Tegning,0
NG.K&H.B.15259,2561,1700,,Tegning,0
NG.K&H.B.15260,2562,1755,1903,Tegning,0
NG.K&H.B.15262,2563,1571,1914,Tegning,1
NG.K&H.B.15263,2563,1571,1914,Tegning,1
NG.K&H.B.15265,2564,1554,1903,Tegning,0
NG.K&H.B.15266,2565,1524,1903,Tegning,0
NG.K&H.B.15267,1741,1600,1912,Tegning,1
NG.K&H.B.15268,1741,1600,1912,Tegning,1
NG.K&H.B.15269,1741,1600,1894,Tegning,1
NG.K&H.B.15269VERSO,1741,1600,1894,Tegning,0
NG.K&H.B.15270,1088,1649,1912,Tegning,0
NG.K&H.B.15270VERSO,1088,1649,1914,Tegning,0
NG.K&H.B.15275,2566,1565,1912,Tegning,0
NG.K&H.B.15276,1377,1817,,Tegning,1
NG.K&H.B.15278,2567,1674,1893,Tegning,2
NG.K&H.B.15278VERSO,2567,1674,1893,Tegning,1
NG.K&H.B.15279,2568,1549,1912,Tegning,2
NG.K&H.B.15279,2524,1549,1912,Tegning,2
NG.K&H.B.15280,2569,1550,1893,Tegning,1
NG.K&H.B.15281,2570,1517,1912,Tegning,2
NG.K&H.B.15282,2475,1524,1893,Tegning,1
NG.K&H.B.15284,1004,1738,1912,Tegning,2
NG.K&H.B.15284,2571,1738,1912,Tegning,2
NG.K&H.B.15284,2572,1738,1912,Tegning,2
NG.K&H.B.15285,1004,1624,1912,Tegning,1
NG.K&H.B.15286,1004,1724,1903,Tegning,0
NG.K&H.B.15286,2573,1724,1903,Tegning,0
NG.K&H.B.15287,1004,1724,1903,Tegning,1
NG.K&H.B.15288,1004,1749,,Tegning,1
NG.K&H.B.15289,1004,1700,1903,Tegning,1
NG.K&H.B.15290,1004,1625,1894,Tegning,2
NG.K&H.B.15291,1004,1743,1893,Tegning,1
NG.K&H.B.15291,2571,1743,1893,Tegning,1
NG.K&H.B.15292,1004,1616,1894,Tegning,1
NG.K&H.B.15293,2492,1749,1903,Tegning,1
NG.K&H.B.15293,2472,1749,1903,Tegning,1
NG.K&H.B.15294,1754,1724,1903,Tegning,1
NG.K&H.B.15295,2574,1679,1903,Tegning,1
NG.K&H.B.15297,2575,1570,1903,Tegning,1
NG.K&H.B.15298,2575,1570,,Tegning,1
NG.K&H.B.15301,2576,1543,1903,Tegning,0
NG.K&H.B.15302,2473,1600,1903,Tegning,1
NG.K&H.B.15303,2473,1630,1914,Tegning,1
NG.K&H.B.15303,2516,1630,1914,Tegning,1
NG.K&H.B.15304,2577,1605,1912,Tegning,1
NG.K&H.B.15304,1741,1605,1912,Tegning,1
NG.K&H.B.15305,1065,1650,,Tegning,1
NG.K&H.B.15306,1065,1650,,Tegning,1
NG.K&H.B.15306,1010,1650,,Tegning,1
NG.K&H.B.15307,2578,1576,1903,Tegning,1
NG.K&H.B.15308,2579,1640,1903,Tegning,1
NG.K&H.B.15309,2579,1657,,Tegning,1
NG.K&H.B.15310,2580,1600,1903,Tegning,1
NG.K&H.B.15311,2580,1600,1903,Tegning,2
NG.K&H.B.15312,2580,1600,1903,Tegning,1
NG.K&H.B.15313,2580,1600,1903,Tegning,1
NG.K&H.B.15314,2580,1604,1903,Tegning,1
NG.K&H.B.15315,2569,1550,1903,Tegning,1
NG.K&H.B.15316,2569,1550,,Tegning,1
NG.K&H.B.15317,2569,1649,1903,Tegning,1
NG.K&H.B.15318,2581,1584,1912,Tegning,1
NG.K&H.B.15318,2568,1584,1912,Tegning,1
NG.K&H.B.15318,2526,1584,1912,Tegning,1
NG.K&H.B.15318,2511,1584,1912,Tegning,1
NG.K&H.B.15318,2524,1584,1912,Tegning,1
NG.K&H.B.15318,2582,1584,1912,Tegning,1
NG.K&H.B.15319,2511,1600,1903,Tegning,1
NG.K&H.B.15319VERSO,2511,1600,1903,Tegning,0
NG.K&H.B.15320,2511,1558,1912,Tegning,1
NG.K&H.B.15320,2580,1558,1912,Tegning,1
NG.K&H.B.15320,2583,1558,1912,Tegning,1
NG.K&H.B.15320,995,1558,1912,Tegning,1
NG.K&H.B.15321,2511,1810,1903,Tegning,1
NG.K&H.B.15322,2511,1520,1903,Tegning,1
NG.K&H.B.15322VERSO,2511,1520,1903,Tegning,0
NG.K&H.B.15323,2511,1520,1903,Tegning,1
NG.K&H.B.15324,1745,1602,1893,Tegning,1
